date,site,transect,species_code,germinating,perenating,vegetating,budding,flowering,fruiting,dispersing,dormant,senescing,dead,not present,comments
19930521,gd,1,MOSS,n,n,n,n,n,n,n,y,n,n,n,na
19930521,gd,1,MUTO2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,NOMI,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,OPPHP,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,PIED,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,QUTU2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,RHTRP,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,1,SCINI,n,n,y,n,n,y,n,n,n,n,n,na
19930521,gd,1,SPDI3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,1,TICA3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,1,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,1,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,1,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,1,YUBA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,ASNU4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ATCA2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,BAPE,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,BAPE,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,BOCU,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,BOER,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,BOGR2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,BOHI2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,BRCA3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Brass,n,n,n,n,n,n,y,n,n,y,n,na
19930521,gd,2,CHFE3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,CRCR3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,CRCR3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Draba,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ELEL5,n,n,n,n,n,y,y,n,n,n,n,na
19930521,gd,2,ERCA14,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ERCI6,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ERFL,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ERJA,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,ERRO2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,EVNU,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,FAPA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,Festu,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,GLWR,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,Gilia,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,HEDR,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,JUMO,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,KRLA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,LAOCC,n,n,n,n,y,y,n,n,n,n,n,na
19930521,gd,2,LEMOA3,n,n,n,y,n,y,n,n,n,n,n,na
19930521,gd,2,LEOV,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,LIPU4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,LUBR2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,LYPH,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,MAFE,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,MAHA4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,MAPIP,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,MOSS,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,MUAS,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,MUTO2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,Macha,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Mentz,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Nycta,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,OPIM,n,n,n,n,n,y,n,n,n,n,n,na
19930521,gd,2,PEAN,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,PIED,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,PLPA2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Poace,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Poace,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Polem,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,RHTRP,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,SAKA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,SEFLF,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,SOEL,n,n,y,n,n,n,y,n,n,n,n,na
19930521,gd,2,SPCO4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,STPA4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,Sphae,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,y,n,n,n,n,n,n,n,n,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,UNK,n,n,n,n,n,n,n,n,n,n,y,na
19930521,gd,2,VUOCG,n,n,n,n,n,n,y,n,n,y,n,na
19930521,rs,1,ARDI5,n,n,n,n,n,n,y,n,n,n,n,na
19930521,rs,1,ARPUP6,n,n,n,n,n,y,y,n,n,n,n,na
19930521,rs,1,ATCA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,BAMU,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,1,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,CADR6,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,CAJA6,n,n,n,y,n,y,n,n,n,n,n,na
19930521,rs,1,CHER2,n,n,n,n,n,n,y,n,n,n,n,na
19930521,rs,1,CRCR3,n,n,n,n,n,n,y,n,n,y,n,na
19930521,rs,1,CYACF,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,1,DAFO,n,n,n,n,n,y,y,n,n,n,n,na
19930521,rs,1,DAJA,n,n,n,y,n,n,n,n,n,n,n,na
19930521,rs,1,DIWI2,n,n,n,n,n,n,n,n,n,y,n,na
19930521,rs,1,ELEL5,n,n,n,n,n,y,y,n,n,n,n,na
19930521,rs,1,EPTO,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,1,ERPU8,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,ERRO2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,1,Eupho,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,1,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,HIJA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,HYFIC,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,1,LIAUA,n,n,n,y,n,n,n,n,n,y,n,na
19930521,rs,1,MACAC,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,MAPIP,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,1,MELE2,n,n,n,y,y,n,n,n,n,n,n,na
19930521,rs,1,OECO2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,ORHY,n,n,n,n,y,y,n,n,n,n,n,na
19930521,rs,1,PEAMA,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,1,PRGLT,n,n,n,y,y,n,n,n,n,n,n,na
19930521,rs,1,SEBA3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,SOEL,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,SPCO4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,SPFL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,SPWR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,1,ZIGR,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,2,ARDI5,n,n,n,n,n,n,y,n,n,n,n,na
19930521,rs,2,ARFI2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,ARPUP6,n,n,n,n,y,y,y,n,n,n,n,na
19930521,rs,2,ASBR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,ATCA2,n,n,n,n,n,n,y,n,n,n,n,na
19930521,rs,2,BAMU,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,CADR6,n,n,n,n,n,y,n,n,n,n,n,na
19930521,rs,2,CAJA6,n,n,n,y,n,n,n,n,n,n,n,na
19930521,rs,2,CHFE3,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,2,CRCR3,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,CYACF,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,DAFO,n,n,n,n,n,y,y,n,n,n,n,na
19930521,rs,2,DAJA,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,2,DIWI2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,ERDI2,n,n,n,n,n,n,n,n,n,n,n,na
19930521,rs,2,ERPU8,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,ERRO2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,FUNG,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,HIJA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,HYFIC,n,n,n,y,y,y,n,n,n,n,n,na
19930521,rs,2,KRLA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,LATR2,n,n,n,y,y,y,n,n,n,n,n,na
19930521,rs,2,LIAUA,n,n,n,n,n,n,n,n,n,y,n,na
19930521,rs,2,MACAC,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,MAPIP,n,n,y,y,n,n,n,n,n,n,n,na
19930521,rs,2,MELE2,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,2,OECO2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,ORHY,n,n,n,n,n,y,y,n,n,n,n,na
19930521,rs,2,PRGLT,n,n,n,y,y,y,n,n,n,n,n,na
19930521,rs,2,PSSC6,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,SEBA3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,SOEL,n,n,n,n,n,n,y,n,n,y,n,na
19930521,rs,2,SPCO4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,2,SPFL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,2,SPWR,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,2,THME,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,2,ZIGR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,ARDI5,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,3,ARPUP6,n,n,n,n,y,y,y,n,n,n,n,na
19930521,rs,3,ASBR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,BAMU,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,CADR6,n,n,y,n,n,y,n,n,n,n,n,na
19930521,rs,3,CAJA6,n,n,y,n,n,y,n,n,n,n,n,na
19930521,rs,3,CRTE4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,3,CYACF,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,3,DAJA,n,n,y,y,n,n,n,n,n,n,n,na
19930521,rs,3,DIWI2,n,n,n,n,n,n,n,n,n,y,n,na
19930521,rs,3,EPTO,n,n,n,y,n,n,n,n,n,n,n,na
19930521,rs,3,ERPU8,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,Eupho,n,n,n,n,y,n,n,n,n,n,n,na
19930521,rs,3,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,HIJA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,KRLA2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,3,LATR2,n,n,n,y,y,n,n,n,n,n,n,na
19930521,rs,3,LIAUA,n,n,n,y,y,n,n,n,n,n,n,na
19930521,rs,3,MAPIP,n,n,n,n,n,n,y,n,n,n,n,na
19930521,rs,3,OECO2,n,n,n,n,y,y,n,n,n,n,n,na
19930521,rs,3,ORHY,n,n,n,n,y,y,n,n,n,n,n,na
19930521,rs,3,PEAMA,n,n,y,n,n,n,y,n,n,n,n,na
19930521,rs,3,PRGLT,n,n,n,y,y,n,n,n,n,n,n,na
19930521,rs,3,PSSC6,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,PSTAT,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,3,SOEL,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,SPCO4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,SPCR,n,n,n,n,n,n,n,n,n,n,y,na
19930521,rs,3,SPFL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,SPWR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,STPA4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,rs,3,THME,n,n,y,y,y,n,y,n,n,n,n,na
19930521,rs,3,ZIGR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,ALWR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,ARDR4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,ARLUL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,BOCU,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,BOGR2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,1,BOHI2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,BRCA3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,CHFE3,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,1,CHNA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,Compo,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,ECFEF2,n,n,y,n,n,y,n,n,n,n,n,na
19930521,ws,1,ELEL5,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,FAPA,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,1,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,LICO7,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,1,LYPH,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,1,MIMU,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,1,OPIM,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,OPPHP,n,n,n,y,n,n,n,n,n,n,n,na
19930521,ws,1,PLPA2,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,1,QUTU2,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,1,RHTRP,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,1,THLO,n,n,n,y,n,n,n,n,n,n,n,na
19930521,ws,1,UNK,n,n,n,y,y,n,n,n,n,n,n,na
19930521,ws,1,YUBA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,ALWR,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,ARLUL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,ASNU4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,BOCU,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,BOGR2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,BRCA3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,Compo,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,DEOBO,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,ECTRT,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,ELEL5,n,n,n,n,n,n,y,n,n,n,n,na
19930521,ws,2,ERPU8,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,FAPA,n,n,n,n,y,y,n,n,n,n,n,na
19930521,ws,2,GLWR,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,2,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,HEDR,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,2,JUMO,n,n,n,n,n,n,y,n,n,n,n,na
19930521,ws,2,LEFE,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,LEMOA3,n,n,n,n,n,n,y,n,n,n,n,na
19930521,ws,2,LEOV,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,LYPH,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,MELE2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,MIMU,n,n,n,y,n,n,n,n,n,n,n,na
19930521,ws,2,Mentz,n,n,n,n,n,y,y,n,n,n,n,na
19930521,ws,2,Nycta,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,OPPHP,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,2,Physa,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,2,SAAB,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,SPCO4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,SPWR,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,2,THLO,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,ARBI3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,ARDR4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,ARLUL2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,ASNU4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,ATCA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,BOCU,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,BOGR2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,BOHI2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,BRCA3,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,CHER2,n,n,n,n,n,y,y,n,n,n,n,na
19930521,ws,3,Compo,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,DEOBO,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,ELEL5,n,n,n,n,n,y,y,n,n,n,n,na
19930521,ws,3,ERFL,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,ERJA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,FAPA,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,3,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,HIJA,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,LEOV,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,LYPH,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,MAPIP,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,NOMI,n,n,n,n,n,y,n,n,n,n,n,na
19930521,ws,3,Nycta,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,OECO2,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,OPPHP,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,3,PAIN2,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,PAOB,n,n,y,n,n,n,n,n,n,n,n,na
19930521,ws,3,Poace,n,n,n,n,n,n,n,n,n,y,n,na
19930521,ws,3,SEFLF,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,SOEL,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,STPA4,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,THLO,n,n,n,n,y,n,n,n,n,n,n,na
19930521,ws,3,UNK,n,n,n,n,n,n,n,n,n,y,n,na
19930521,ws,3,UNK,n,n,n,n,n,n,n,n,n,y,n,na
19930521,ws,3,UNK,n,n,n,n,n,n,n,n,n,y,n,na
19930521,ws,3,VUOCG,n,n,n,n,n,n,n,n,n,n,y,na
19930521,ws,3,YUBA,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,ALGA,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,ARAD,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,ARPUL,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,ARPUP6,n,n,n,n,y,y,y,n,n,n,n,na
19930610,dw,1,Arist,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,BOGR2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,CADR6,n,n,n,y,n,n,n,n,n,n,n,na
19930610,dw,1,CHER2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,CRCR3,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,CYACF,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,DAJA,n,n,n,y,y,n,n,n,n,n,n,na
19930610,dw,1,EPTO,n,n,n,n,y,y,n,n,n,n,n,na
19930610,dw,1,ERPU8,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,GAPI,n,n,n,n,y,y,y,n,n,n,n,na
19930610,dw,1,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,HIJA,n,n,y,n,y,n,n,n,n,n,n,na
19930610,dw,1,HYFIC,n,n,n,n,y,y,y,n,n,n,n,na
19930610,dw,1,LIPU4,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,MACAC,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,MAGR10,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,MAPIP,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,MUTO2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,OECO2,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,Oenot,n,n,n,n,n,n,n,n,n,y,n,na
19930610,dw,1,PEAN,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,1,PLPA2,n,n,n,n,n,n,y,n,y,y,n,na
19930610,dw,1,PSTAT,n,n,n,n,y,n,n,n,n,n,n,na
19930610,dw,1,SAKA,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,SEFLF,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,SOEL,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,SPANC,n,n,n,y,y,n,n,n,n,n,n,na
19930610,dw,1,SPCO4,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,SPCR,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,SPWR,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,1,UNK,n,n,n,n,n,n,n,n,n,y,n,na
19930610,dw,1,YUGL,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,ALGA,n,n,n,n,n,n,y,y,n,n,n,na
19930610,dw,2,ARAD,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,ARPUL,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,ARPUP6,n,n,n,n,n,y,y,n,n,n,n,na
19930610,dw,2,ASTE8,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,BOER4,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,BOGR2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,CADR6,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,CHER2,n,n,y,n,y,n,n,n,n,n,n,na
19930610,dw,2,CRCR3,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,CYACF,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,DAJA,n,n,n,n,y,y,n,n,n,n,n,na
19930610,dw,2,EPTO,n,n,n,y,n,n,n,n,n,n,n,na
19930610,dw,2,ERPU8,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,GAPI,n,n,n,n,y,n,n,n,n,n,n,na
19930610,dw,2,GUSA2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,HIJA,n,n,y,n,y,y,y,n,n,n,n,na
19930610,dw,2,HYFIC,n,n,n,y,n,n,n,n,n,n,n,na
19930610,dw,2,LIPU4,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,MAPIP,n,n,y,n,y,n,n,n,n,n,n,na
19930610,dw,2,MUTO2,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,OPPOT,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,Opunt,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,PEAN,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,PLPA2,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,2,PSTAT,n,n,n,y,y,n,n,n,n,n,n,na
19930610,dw,2,SAKA,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,SOEL,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,SPANC,n,n,n,y,y,n,n,n,n,n,n,na
19930610,dw,2,SPCO4,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,SPCR,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,SPWR,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,STPA4,n,n,n,n,n,n,n,n,n,n,n,na
19930610,dw,2,YUGL,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,2,ZIGR,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,3,ALGA,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,3,ARAD,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,3,ARPUL,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,3,ARPUP6,n,n,n,n,y,y,y,n,n,n,n,na
19930610,dw,3,ASTE8,n,n,n,n,n,n,n,n,n,n,y,na
19930610,dw,3,ATCA2,n,n,y,n,n,n,n,n,n,n,n,na
19930610,dw,3,Arist,n,n,y,n,n,n,n,n,n,n,n,na
